,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_1,popularity_box,popularity_manual,popularity_log,popularity_raiz,popularity_minmax
86,7GINihl73NgdMH2N33P2rR,Rain Sounds,Loopable Rain Sounds,Perfect Rain,38,160639,False,0.0924,0.824,G,-21.031,major,0.0801,4.7e-06,0.975,0.757,0.0316,88.219,compas_4,sleep,39,15.280032454654798,0.04765051020408164,3.6375861597263857,6.164414002968976,0.3877551020408163
87,3DMVcsRpSRRQ6uXLofjDmS,"Giuseppe Verdi;Chorus of the Royal Opera House, Covent Garden;Orchestra of the Royal Opera House, Covent Garden;Sir Colin Davis",Verdi: Il Trovatore (Highlights),"Il Trovatore / Act 2: ""Vedi! le fosche notturne spoglie"" (Anvil Chorus)",20,153333,False,0.424,0.145,G,-21.005,major,0.0499,0.938,0.0028,0.809,0.511,146.983,compas_4,opera,21,9.680352568636778,-0.13602295918367346,2.995732273553991,4.47213595499958,0.2040816326530612
88,7eZJLfMQ5mDtejHitRkzRf,Panther Chan,凡星 (天星銀行airstar音樂劇場主題曲),凡星 (天星銀行airstar音樂劇場主題曲),51,284000,False,0.511,0.571,D_E,-5.669,major,0.04,0.434,0.0,0.0799,0.274,157.847,compas_4,cantopop,52,18.762702715037523,0.18030357142857142,3.9318256327243257,7.14142842854285,0.520408163265306
89,3mecpQUsNEqBgIk35tdkf4,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Groupie,21,280440,False,0.761,0.756,G,-7.656,major,0.0354,0.00953,0.017,0.126,0.702,126.122,compas_4,afrobeat,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
90,77puSe1dybq621r6eZXZkD,Musiq Soulchild,21st Century Soul Grooves & Slow Jams,greatestlove,0,286253,False,0.588,0.667,A_B,-5.412,major,0.0473,0.296,4.96e-06,0.125,0.454,123.939,compas_4,soul,1,0.0,-0.3401045918367347,0.0,0.0,0.0
91,2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,C,-5.327,minor,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,compas_4,alternative,1,0.0,-0.3401045918367347,0.0,0.0,0.0
92,00BYitnjj9tACCkLapk5uS,Silverchair,Neon Ballroom,Satin Sheets,25,144333,False,0.345,0.844,C,-6.656,major,0.0725,0.000212,0.00497,0.172,0.384,161.465,compas_4,grunge,26,11.36205005167573,-0.08500255102040816,3.2188758248682006,5.0,0.25510204081632654
93,3kNWyHdLVW1x6pn9EnSQ1H,Tom Zanetti,Didn't Know,Didn't Know,61,168896,False,0.896,0.459,C_D,-8.937,major,0.0515,0.0737,8.41e-05,0.0981,0.484,125.939,compas_4,groove,62,21.238598211172423,0.28234438775510207,4.110873864173311,7.810249675906654,0.6224489795918366
94,0FbZgT0gzFe6VCAZdhtFT5,Twisted Sister,Timeless Rock Hits,We're Not Gonna Take It,0,219666,False,0.502,0.925,E,-6.298,major,0.0501,0.0129,0.0,0.162,0.923,149.188,compas_4,metal,1,0.0,-0.3401045918367347,0.0,0.0,0.0
95,2lypX2C1BRKDFefGOQ0eXM,Sezen Aksu,Karşıyım,Karşıyım,43,238690,False,0.702,0.874,C,-5.881,minor,0.0909,0.309,0.0,0.059,0.825,150.021,compas_4,turkish,44,16.66097029787394,0.09867091836734694,3.7612001156935624,6.557438524302,0.4387755102040816
96,4JVcs7AUaMK1X8aHFpYgNY,Sergey Nikitin,Моей душе покоя нет,Я спросил у ясеня,8,188656,False,0.497,0.085,C_D,-24.699,minor,0.0403,0.958,0.0263,0.111,0.259,109.449,compas_4,romance,9,4.908984414113942,-0.2584719387755102,2.0794415416798357,2.8284271247461903,0.08163265306122448
97,2SF8pV2qNvJP9dpADWFCoX,Abandoned;DNAKM,Bring me back to life,Bring me back to life,30,257604,False,0.416,0.483,D,-8.495,major,0.0427,0.734,0.00441,0.353,0.124,149.871,compas_4,dubstep,31,12.934896461743111,-0.03398214285714285,3.4011973816621555,5.477225575051661,0.3061224489795918
98,5LqdIFraDk9bpzD0pRoBdl,Toninho Geraes,"Tudo Que Sou, Vol. 1: Fragmentos (Ao Vivo)",Se a Fila Andar - Ao Vivo,43,270982,False,0.536,0.809,B,-7.574,minor,0.0707,0.628,0.0,0.964,0.46,95.04,compas_4,pagode,44,16.66097029787394,0.09867091836734694,3.7612001156935624,6.557438524302,0.4387755102040816
99,6tyU34BJC9IlDvYteFfvaN,Koe Wetzel,Harold Saul High,Powerball,52,255156,True,0.455,0.512,C,-8.65,major,0.0381,0.00846,0.0,0.165,0.0945,130.064,compas_4,country,53,19.017276065314103,0.1905076530612245,3.9512437185814275,7.211102550927978,0.5306122448979591
100,3s2MjBqM7oI2vAG9Esvatp,Cami,Café en casa,Esta Canción,0,194053,False,0.601,0.464,B,-6.173,minor,0.0515,0.479,0.0,0.113,0.218,129.912,compas_4,latin,1,0.0,-0.3401045918367347,0.0,0.0,0.0
101,3U3ldQDVrkEoGYCxn9FlYi,B.B. King,Christmas Eve At Home,Please Come Home For Christmas - Album Version / Addtl. Strings,0,291440,False,0.498,0.533,A_B,-7.337,major,0.0245,0.261,0.0471,0.314,0.288,96.459,compas_3,jazz,1,0.0,-0.3401045918367347,0.0,0.0,0.0
102,2DqhE7xzpGNsKYbptqblJg,ILLENIUM;Jon Bellion;Said The Sky;Annika Wells,ASCEND (Tour Edits),Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),59,366252,False,0.563,0.555,D,-5.429,major,0.0288,0.11,1.02e-06,0.108,0.267,144.336,compas_4,dub,60,20.75516415894907,0.2619362244897959,4.07753744390572,7.681145747868608,0.6020408163265306
103,3A4FRzgve9BjfKbvVXRIFO,RADWIMPS,Your Name.,Sparkle - movie ver.,66,537653,False,0.372,0.426,B,-8.421,major,0.0339,0.687,0.00784,0.109,0.287,123.993,compas_4,j-rock,67,22.424228009100837,0.3333647959183674,4.189654742026425,8.12403840463596,0.673469387755102
104,1QhB4xAsples3ILh2jrADU,Hypocrisy,The Fourth Dimension / Maximum Abduction,Mind Corruption,25,231333,False,0.416,0.846,F_G,-8.412,major,0.0377,5.56e-05,0.00527,0.0905,0.333,101.183,compas_4,death-metal,26,11.36205005167573,-0.08500255102040816,3.2188758248682006,5.0,0.25510204081632654
105,34u4AYSubFp7IOIInmrWTm,The Jamborees,The Wheels On the Bus,Ride a Cock Horse,10,78066,False,0.86,0.279,C,-12.484,major,0.0585,0.218,0.0,0.0908,0.986,97.429,compas_3,kids,11,5.8125094930281485,-0.23806377551020408,2.302585092994046,3.1622776601683795,0.1020408163265306
106,0dQwKBwUx7bPLjksSyHYYZ,Plastilina Mosh,Tasty + B Sides,Te Lo Juro Por Madonna (Si Omba Ta Gueno),19,181026,False,0.517,0.966,A,-5.724,minor,0.0568,0.000439,0.0864,0.123,0.711,98.14,compas_4,afrobeat,20,9.328059318231766,-0.14622704081632654,2.9444389791664403,4.358898943540674,0.19387755102040816
107,1zqYwPjbHG9klWeR3Q28OG,Aline Barros,Viva,Redenção,39,275880,False,0.33,0.396,A,-8.793,major,0.0284,0.0648,0.0,0.15,0.138,136.809,compas_4,gospel,40,15.560897081709145,0.0578545918367347,3.6635616461296463,6.244997998398398,0.39795918367346933
108,0wMGxaOeu5zZfbx3gWctMx,Los Abuelos De La Nada,Rock x siempre,Mil Horas,0,165186,False,0.706,0.474,G,-8.55,minor,0.0598,0.242,0.0,0.0789,0.545,99.776,compas_4,punk,1,0.0,-0.3401045918367347,0.0,0.0,0.0
109,1bx6spmieE655BQvWdTYKA,Pritam;Shreya Ghoshal,Kalank (Original Motion Picture Soundtrack),Ghar More Pardesiya,60,319635,False,0.703,0.982,E,-3.466,major,0.118,0.394,0.000939,0.109,0.697,110.03,compas_4,indian,61,20.997565609987234,0.272140306122449,4.0943445622221,7.745966692414834,0.6122448979591836
110,1wLp6kHSEGXGMHfONnUaxN,Alesso;Tove Lo,Electro sounds,Heroes (we could be),0,211573,False,0.504,0.748,F,-4.124,major,0.062,0.0308,0.0,0.295,0.356,125.889,compas_4,electro,1,0.0,-0.3401045918367347,0.0,0.0,0.0
111,6vIUovlj8NGi1JfnzVUUBI,Krewella,Get Wet,Human,45,195533,False,0.521,0.808,E,-3.852,minor,0.0526,0.0363,0.0,0.227,0.198,140.077,compas_4,dub,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
112,02PrEMdIG6Jlfx7Qdvjb6M,Dailey & Vincent,Dailey & Vincent,Sweet Carrie,24,137573,False,0.616,0.765,B,-5.932,major,0.0352,0.608,0.0135,0.168,0.796,91.967,compas_3,bluegrass,25,11.035345299013025,-0.09520663265306122,3.1780538303479458,4.898979485566356,0.24489795918367346
113,0fTRcNCi7ox0PRfHpjtznl,Aaron Kwok;Beta Soul,郭富城精選2006,愛的呼喚,21,233373,False,0.557,0.635,D,-6.069,major,0.0244,0.0872,0.0017,0.103,0.197,80.018,compas_4,cantopop,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
114,4y2QEmnp3DRgXjdbZfUs3X,Suzonn,Rihaee,Rihaee,43,182482,False,0.767,0.125,F,-18.247,major,0.0399,0.982,0.0,0.0938,0.838,145.136,compas_3,songwriter,44,16.66097029787394,0.09867091836734694,3.7612001156935624,6.557438524302,0.4387755102040816
115,5cxE8QZLrhP3OQjslZ8Lux,Sad Saturno,Destinados a Fallar,Salven la Torre del Reloj,36,223074,False,0.226,0.882,G,-2.653,major,0.104,0.024,0.0,0.393,0.358,72.486,compas_4,punk-rock,37,14.710717232258322,0.027242346938775516,3.58351893845611,6.0,0.36734693877551017
116,20G3uusQFoaVtrz22X0AP0,Casa Worship;Léo Brandão;MOVER,Momentos,Pródigo,43,320602,False,0.545,0.613,F_G,-8.874,major,0.0273,0.111,5.53e-06,0.0943,0.16,83.17,compas_4,brazil,44,16.66097029787394,0.09867091836734694,3.7612001156935624,6.557438524302,0.4387755102040816
117,1VNkjwdG8CZIXmXPQToOwn,Gomer Edwin Evans,Traumreise: Wundervolle Wohlfühlmusik,"Seelische Traumreise zum Loslassen und Wohlfühlen, Pt. 2",24,397700,False,0.514,0.206,G_A,-13.301,major,0.0304,0.885,0.867,0.111,0.121,127.997,compas_4,new-age,25,11.035345299013025,-0.09520663265306122,3.1780538303479458,4.898979485566356,0.24489795918367346
118,1AlGB2QDSuanDxQYBhmdym,LIK,Misanthropic Breed,Misanthropic Breed,19,81724,False,0.162,0.522,E,-6.572,major,0.0446,0.0925,0.981,0.278,0.0836,159.835,compas_4,black-metal,20,9.328059318231766,-0.14622704081632654,2.9444389791664403,4.358898943540674,0.19387755102040816
119,00gxx5tCbWPxr76vGNED8B,Neon Trees,Weihnachtspop 2022,Holiday Rock,0,177345,False,0.529,0.818,F_G,-6.622,major,0.04,6.5e-05,0.0,0.354,0.684,148.173,compas_4,alt-rock,1,0.0,-0.3401045918367347,0.0,0.0,0.0
120,1h1ifeLsjsIsje9aYOaYkE,Holly Humberstone,Fall Aesthetic,Thursday,0,247013,False,0.671,0.399,A_B,-7.129,major,0.0559,0.803,0.00047,0.117,0.343,86.062,compas_4,indie-pop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
121,1StqiQTdBuWqsOGNpl85UF,Kevi Jonny,Repertório Atualizado 2021,Online,39,213313,False,0.714,0.431,C_D,-10.246,major,0.103,0.199,0.0,0.0869,0.844,142.107,compas_4,forro,40,15.560897081709145,0.0578545918367347,3.6635616461296463,6.244997998398398,0.39795918367346933
122,06K21lIuMVgM5U8DpJTdOK,Wibke Komi,r u kiddin me?,r u kiddin me?,51,148965,False,0.592,0.458,C_D,-8.127,minor,0.169,0.284,0.883,0.156,0.215,174.073,compas_4,study,52,18.762702715037523,0.18030357142857142,3.9318256327243257,7.14142842854285,0.520408163265306
123,0bIDncNZTbwa1mRQ8nasHr,So La Lune,3ème Faille (San Andreas),Gina,35,168668,True,0.734,0.493,F,-9.826,major,0.0817,0.267,0.0,0.0926,0.426,137.966,compas_4,french,36,14.422083164899803,0.017038265306122454,3.5553480614894135,5.916079783099616,0.3571428571428571
124,4dk12UlAYNruc5pwHEXncR,Ruby Fields,Permanent Hermit,Dingo,31,327760,False,0.545,0.625,D,-5.793,minor,0.0329,0.126,0.00115,0.191,0.187,131.984,compas_4,garage,32,13.238600799126141,-0.02377806122448979,3.4339872044851463,5.5677643628300215,0.31632653061224486
125,2CTF8nIEKhr6NXKqqFg4kN,Igão;Kyan;Nagalli;Bvga;Toledo,Chave do Cofre,Chave do Cofre,44,153774,True,0.664,0.695,A,-5.646,minor,0.247,0.441,0.0,0.136,0.697,127.974,compas_4,funk,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
126,70dgMHA9J81xZkjsGHcvyT,MYST,TRINITY,Life Eternal,46,230725,False,0.27,0.981,A,-2.127,minor,0.137,0.0259,0.254,0.626,0.141,154.846,compas_4,hardstyle,47,17.46345230595361,0.12928316326530612,3.828641396489095,6.782329983125268,0.4693877551020408
127,6BDLcvvtyJD2vnXRDi1IjQ,Seven Lions;ILLENIUM;Said The Sky;HALIENE,Rush Over Me,Rush Over Me,55,259555,False,0.441,0.753,C,-4.074,major,0.044,0.0701,0.0,0.027,0.254,135.015,compas_4,dub,56,19.7712352874217,0.2211198979591837,4.007333185232471,7.416198487095663,0.5612244897959183
128,1dVn0YP06AMySJXG6hdC55,ILLENIUM;William Black;Alna,Fallen Embers (Deluxe Version),Superhero,41,227000,False,0.607,0.868,G_A,-4.328,minor,0.111,0.0226,7.71e-05,0.128,0.523,171.934,compas_4,dubstep,42,16.11545934946364,0.07826275510204082,3.713572066704308,6.4031242374328485,0.4183673469387755
129,3LU6ONGkC6ckczjHityatd,Juanes,Halloween 2022 Pop Vol. 5,Es Por Ti,1,251120,False,0.694,0.761,E,-6.066,major,0.0263,0.176,3.63e-05,0.123,0.866,129.953,compas_4,rock,2,0.87713654039863,-0.3299005102040816,0.0,1.0,0.01020408163265306
130,1Fmv83uTiON5klaC94cJxb,Raffi,Singable Songs for the Very Young,Baa Baa Black Sheep,58,59520,False,0.881,0.0517,G,-17.122,major,0.107,0.846,0.0,0.166,0.702,122.397,compas_3,children,59,20.51136307189389,0.25173214285714285,4.060443010546419,7.615773105863909,0.5918367346938775
131,1MQG7HhFWHp71lxOUj9S51,Hank Williams,The Complete Hank Williams,You Broke Your Own Heart,12,123760,False,0.398,0.356,D,-11.305,major,0.0306,0.989,2.22e-05,0.214,0.775,164.013,compas_4,honky-tonk,13,6.660684427845731,-0.21765561224489796,2.4849066497880004,3.4641016151377544,0.12244897959183673
132,49b0lWRHXFe8FKwX3mUQSX,Ashwin Adwani,Parchaiyon Mein,Parchaiyon Mein,44,198409,False,0.678,0.518,F_G,-7.79,major,0.0352,0.463,0.0,0.088,0.784,88.003,compas_4,indian,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
133,6uP2G9yg9zidWT8kyy9pPT,Smyang Piano,"Piano Collection, Vol. 4",Intro: Singularity,38,196405,False,0.318,0.0168,F_G,-27.405,minor,0.0521,0.993,0.947,0.103,0.114,73.25,compas_4,piano,39,15.280032454654798,0.04765051020408164,3.6375861597263857,6.164414002968976,0.3877551020408163
134,4Lq2eCJPkusiiLBfoD05d0,Zayde Wølf,Golden Age,Born Ready,54,229583,False,0.432,0.866,D,-4.466,minor,0.0657,0.0813,0.0,0.115,0.353,68.039,compas_4,blues,55,19.521502144146858,0.21091581632653061,3.9889840465642745,7.3484692283495345,0.5510204081632653
135,5wevFONYz7ox3Z5rrDJbkp,Jobii,Meander,Gravy,23,173371,False,0.662,0.466,E,-8.315,major,0.0398,0.802,0.482,0.126,0.129,146.073,compas_4,study,24,10.704093673314715,-0.10541071428571427,3.1354942159291497,4.795831523312719,0.2346938775510204
136,5Cjt8EvlnCPtdABEdXB99k,Claude VonStroke,Beware Of The Bird,Deep Throat,22,426893,False,0.815,0.785,C_D,-12.342,major,0.064,0.000261,0.889,0.0849,0.191,124.019,compas_4,minimal-techno,23,10.368038289196615,-0.11561479591836735,3.091042453358316,4.69041575982343,0.22448979591836732
137,2C4qlSBJ9u5fzvciCwHy8B,Nora En Pure,Tribe of Kindness,Tribe of Kindness,51,222295,False,0.629,0.788,D,-8.187,major,0.0435,0.134,0.924,0.0927,0.0714,121.986,compas_4,deep-house,52,18.762702715037523,0.18030357142857142,3.9318256327243257,7.14142842854285,0.520408163265306
138,4lYGDM2P0P6NosnaoFiPqB,Antonio Orozco;Sebastian Yatra,Entre Sobras Y Sobras Me Faltas,Entre Sobras Y Sobras Me Faltas,62,234753,False,0.457,0.408,A_B,-9.408,major,0.0414,0.651,0.0,0.113,0.218,80.403,compas_3,spanish,63,21.478291587138298,0.2925484693877551,4.127134385045092,7.874007874011811,0.6326530612244897
139,08jXpbmBrMtXXAtXlHgsHh,Feid,Perreo en Halloween,Feliz Cumpleaños Ferxxo,8,155960,False,0.865,0.573,F,-5.501,major,0.0678,0.0863,0.0,0.305,0.563,94.999,compas_4,latin,9,4.908984414113942,-0.2584719387755102,2.0794415416798357,2.8284271247461903,0.08163265306122448
140,7KJHqYKLnMJ1psS2nKQDBm,Yuri,Halloween 2022 Pop Vol. 5,Qué Te Pasa,0,186800,False,0.76,0.678,B,-11.776,minor,0.0354,0.511,0.00936,0.0846,0.965,122.45,compas_4,latin,1,0.0,-0.3401045918367347,0.0,0.0,0.0
141,6WnSqAp4o9ii13vVk4iM1t,Sawyer Brown,Best Of,Some Girls Do,40,194320,False,0.64,0.852,D,-6.406,major,0.028,0.0907,0.0,0.151,0.903,139.949,compas_4,country,41,15.83934639933119,0.06805867346938776,3.6888794541139363,6.324555320336759,0.4081632653061224
142,4ANmPUsA3LAvOSP8xen6Vt,Tchami;Marten Hørger,The Calling,The Calling,64,197760,False,0.748,0.873,F_G,-6.301,major,0.0627,0.00867,0.151,0.244,0.348,124.995,compas_4,groove,65,21.953773719250943,0.31295663265306123,4.1588830833596715,8.0,0.6530612244897959
143,4iBIFGEGJ0I5ezZZ6VXYp7,Bayaan,Suno,Teri Tasveer,46,298905,False,0.549,0.432,C_D,-9.741,minor,0.0295,0.655,0.227,0.0907,0.229,118.941,compas_3,indie-pop,47,17.46345230595361,0.12928316326530612,3.828641396489095,6.782329983125268,0.4693877551020408
144,256jkIFnGq7cX7yqqKhdHh,Planetshakers,Legado,En Tempestad,27,255900,False,0.637,0.719,G_A,-5.964,major,0.0778,0.01,1.72e-06,0.231,0.528,122.006,compas_4,world-music,28,12.002734134823333,-0.06459438775510204,3.295836866004329,5.196152422706632,0.2755102040816326
145,5O2YRrV2pKqPKUNKjaTZL8,Filipe Catto,"Ao Vivo - Entre Cabelos, Olhos E Furacões (Live)",20 E Poucos Anos - Live,38,266773,False,0.447,0.466,G,-8.746,major,0.0406,0.667,8.68e-06,0.925,0.238,74.672,compas_3,mpb,39,15.280032454654798,0.04765051020408164,3.6375861597263857,6.164414002968976,0.3877551020408163
146,10rChmECwPcvTTj4w07hq4,Simple Plan,Still Not Getting Any,Welcome to My Life,69,206773,False,0.421,0.858,C_D,-4.535,major,0.0963,0.0134,0.0,0.067,0.491,173.255,compas_4,punk-rock,70,23.120918065669308,0.36397704081632654,4.23410650459726,8.306623862918075,0.7040816326530611
147,1mRgy0qWyAc8EpFeeRNnRK,"Farley ""Jackmaster"" Funk",Greatest,The Acid Life,18,275240,False,0.754,0.96,E,-9.502,minor,0.0706,0.00028,0.842,0.123,0.582,123.253,compas_4,chicago-house,19,8.969625604450872,-0.15643112244897958,2.8903717578961645,4.242640687119285,0.18367346938775508
148,3zIuHdD8dkh1vPxQu334T7,John Coltrane,Blue Train,Blue Train,59,643127,False,0.503,0.286,G_A,-15.425,major,0.045,0.643,0.00112,0.156,0.569,136.098,compas_4,jazz,60,20.75516415894907,0.2619362244897959,4.07753744390572,7.681145747868608,0.6020408163265306
149,4tV6ku4jEYw9L5gZuNpCbP,Gammer;Darren Styles,DYSYLM,DYSYLM,57,176051,False,0.532,0.878,G,-3.933,minor,0.215,0.0102,0.201,0.169,0.385,169.962,compas_4,techno,58,20.26613033506138,0.2415280612244898,4.04305126783455,7.54983443527075,0.5816326530612245
150,4YrxFUrsaYeVujesfNRvVZ,Malito Malozo;Marcianeke;Tommy Boysen,No Pare,No Pare,48,277346,False,0.823,0.608,F_G,-6.447,minor,0.0564,0.154,5.74e-06,0.563,0.433,98.006,compas_4,reggae,49,17.988619816401375,0.14969132653061226,3.871201010907891,6.928203230275509,0.4897959183673469
151,48Nt8u7kYSTwE6axtE9hJO,Leila Bela,Angra Manyu,Leaving Her Quantum Journey Behind...,0,50186,False,0.0,0.0314,F,-28.194,minor,0.0,0.723,6.67e-05,0.129,0.0,0.0,compas_1,iranian,1,0.0,-0.3401045918367347,0.0,0.0,0.0
152,2hJRfyYiJ8umxp1WdbeyLj,Anja Schneider,Dubmission (Original Edit),Dubmission - 2021 Edit,52,186885,False,0.804,0.476,B,-13.48,major,0.0947,0.335,0.891,0.0971,0.276,122.033,compas_4,minimal-techno,53,19.017276065314103,0.1905076530612245,3.9512437185814275,7.211102550927978,0.5306122448979591
153,78bCYt1ffwrT7xBCH7s5lw,Brett Eldredge,Hideaway - New Boots,Songs About You,0,202386,False,0.649,0.558,G_A,-4.863,major,0.0253,0.147,0.0,0.172,0.635,89.988,compas_4,country,1,0.0,-0.3401045918367347,0.0,0.0,0.0
154,2S3G868WlDZNtfwZiDKPRx,The Killers;Ryan Pardey,Alternative Christmas 2022,Don't Shoot Me Santa,0,245106,False,0.588,0.847,G_A,-4.164,major,0.0705,0.0601,0.0,0.307,0.662,120.041,compas_4,rock,1,0.0,-0.3401045918367347,0.0,0.0,0.0
155,15ocCvf4JiWCna8AGCrdyH,Osho Jain,Wahaan,Hichkiyaa,45,67500,False,0.508,0.101,C_D,-18.458,minor,0.0506,0.682,0.0,0.0887,0.122,127.548,compas_4,singer-songwriter,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
156,42CvoNEEBDcUBpfRMnQG16,Lil Peep;Nedarb,CALIFORNIA GIRLS,let me bleed,60,246866,True,0.479,0.691,B,-6.339,major,0.0367,0.00452,3.89e-06,0.119,0.189,85.98,compas_4,emo,61,20.997565609987234,0.272140306122449,4.0943445622221,7.745966692414834,0.6122448979591836
157,5IENCk2ARF4RVE0Alypsj1,HORSKH,Wire,Break Off,16,198546,False,0.472,0.709,C_D,-9.738,major,0.492,0.121,0.369,0.135,0.182,139.943,compas_4,club,17,8.232522147153514,-0.1768392857142857,2.772588722239781,4.0,0.16326530612244897
158,4KF7is87i7meHupBzeSWzU,DJ Ghost Floripa,Mega Funk Sento E Me Acabo,Mega Funk Sento E Me Acabo,43,124290,True,0.844,0.899,B,-5.077,minor,0.0843,0.011,0.0266,0.261,0.925,130.017,compas_4,funk,44,16.66097029787394,0.09867091836734694,3.7612001156935624,6.557438524302,0.4387755102040816
159,3D06X0qt3Dke5682phSaEk,Mayck & Lyan,Todos os Sucessos,O Segundo Sol,50,243533,False,0.592,0.579,F,-6.535,major,0.0587,0.7,0.0,0.197,0.628,143.426,compas_4,sertanejo,51,18.506432523878726,0.17009948979591838,3.912023005428146,7.0710678118654755,0.5102040816326531
160,2IMFiHPG7RF5acB0QPFJyj,Phyno;Tekno,Full Current (That's My baby),Full Current (That's My Baby),51,208296,False,0.807,0.673,G,-6.042,major,0.0705,0.0525,0.000118,0.0874,0.411,113.031,compas_4,dancehall,52,18.762702715037523,0.18030357142857142,3.9318256327243257,7.14142842854285,0.520408163265306
161,2Ou1qva1FClzi7aMf5RQ6q,Nathanael,Chances,24/7,23,173871,False,0.337,0.623,F_G,-5.735,minor,0.182,0.162,0.0,0.0817,0.461,56.499,compas_5,afrobeat,24,10.704093673314715,-0.10541071428571427,3.1354942159291497,4.795831523312719,0.2346938775510204
162,1dDMD5l9e7OtiZ2okr3ilL,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart: Piano Concertos Nos. 22-27,"Piano Concerto No. 23 in A Major, K. 488: II. Andante",19,386200,False,0.245,0.0291,D,-26.748,major,0.038,0.991,0.935,0.142,0.0397,97.233,compas_3,classical,20,9.328059318231766,-0.14622704081632654,2.9444389791664403,4.358898943540674,0.19387755102040816
163,2NUEBFXY3K42AnhW0Izmiz,Finger Family,The Finger Family,Finger Family,41,171545,False,0.836,0.386,D,-8.678,major,0.0322,0.662,0.000298,0.0837,0.559,109.99,compas_4,children,42,16.11545934946364,0.07826275510204082,3.713572066704308,6.4031242374328485,0.4183673469387755
164,7LejqLHI6ukgbfhcr2Mq2h,Rata Blanca,"XX Aniversario En Vivo - Magos, Espadas Y Rosas",El Camino del Sol - Vivo,25,577328,False,0.397,0.869,G_A,-5.769,major,0.0479,0.000751,0.00173,0.376,0.16,116.157,compas_4,heavy-metal,26,11.36205005167573,-0.08500255102040816,3.2188758248682006,5.0,0.25510204081632654
165,2NTVtNcpC0i1R7LVGaCZCF,Badshah;Nikhita Gandhi,Jugnu,Jugnu,74,230400,False,0.716,0.803,A_B,-5.14,minor,0.0445,0.03,0.0,0.0817,0.325,124.961,compas_4,hip-hop,75,24.259589290700905,0.41499744897959184,4.30406509320417,8.602325267042627,0.7551020408163265
